ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),restaurant_hex_zone,delivery_hex_zone,r_city,d_city,state,busy_tag
0xc94f,AGRRES03DEL01,23.0,4.4,27.160832,78.011608,27.200832,78.051608,15-02-2022,0.625,15:15,Fog,High,1,Buffet,motorcycle,1.0,No,Metropolitian,34,8a3d8584a7a7fff,8a3d8584926ffff,Agra,Dayal Bagh,Uttar Pradesh,Unlisted
0xcb7f,AGRRES18DEL01,35.0,4.9,27.161694,78.034714,27.231694,78.104714,12-02-2022,18:35,18:45,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,30,8a3d85ba4a17fff,8a3d85b02877fff,Agra,Dayal Bagh,Uttar Pradesh,Unlisted
0xd12b,AGRRES13DEL03,20.0,4.6,27.159795,78.04299,27.249795,78.13299,12-02-2022,17:10,17:20,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,34,8a3d85ba5cb7fff,8a3d85b0154ffff,Agra,Itimadpur,Uttar Pradesh,Unlisted
0xcefd,ALHRES14DEL03,23.0,4.3,25.459775,81.834841,25.519775,81.894841,13-02-2022,21:40,21:55,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,38,8a3d8b1219affff,8a3d8b8dc82ffff,Allahabad,Jhusi,Uttar Pradesh,Unlisted
0xcad6,KNPRES04DEL01,25.0,4.8,26.471529,80.313458,26.511529,80.353458,13-02-2022,14:45,14:55,Sunny,High,1,Snack,motorcycle,1.0,No,Metropolitian,11,8a3d8c0dc06ffff,8a3d8c0c88a7fff,Nawabganj,Nawabganj,Uttar Pradesh,Unlisted
0xc740,KNPRES09DEL02,28.0,5.0,26.473698,80.352677,26.493698,80.372677,17-02-2022,10:50,10:55,Cloudy,Low,2,Snack,motorcycle,0.0,No,Urban,16,8a3d8c0d9b37fff,8a3d8c0cbc57fff,Kanpur,Kanpur,Uttar Pradesh,Unlisted
0xdd56,KNPRES15DEL02,26.0,4.6,26.482419,80.320939,26.532419,80.370939,13-02-2022,23:20,23:30,Fog,Low,2,Snack,motorcycle,1.0,No,Urban,11,8a3d8c0c36c7fff,8a3d8c0cdad7fff,Nawabganj,Nawabganj,Uttar Pradesh,Unlisted
0xc2d3,ALHRES14DEL02,26.0,4.9,25.459775,81.834841,25.589775,81.964841,18-02-2022,21:20,21:25,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,21,8a3d8b1219affff,8a3d8bbb60dffff,Allahabad,Mau Aimma,Uttar Pradesh,Unlisted
0xc3c8,KNPRES12DEL02,35.0,4.8,26.492106,80.327797,26.542106,80.377797,15-02-2022,1,24:10:00,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,22,8a3d8c0c324ffff,8a3d8c3b29b7fff,Nawabganj,Nawabganj,Uttar Pradesh,Unlisted
0xdfa5,ALHRES08DEL03,23.0,4.6,25.450329,81.834279,25.590329,81.974279,14-02-2022,0.791666667,19:05,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,34,8a3d8b121cf7fff,8a3d8bbb62cffff,Allahabad,Mau Aimma,Uttar Pradesh,Unlisted
0xe235,ALHRES19DEL03,28.0,4.6,25.457116,81.859682,25.597116,81.999682,14-02-2022,23:45,1,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,23,8a3d8b12c577fff,8a3d8bbb396ffff,Allahabad,Phulpur,Uttar Pradesh,Unlisted
0xdcce,KNPRES07DEL03,22.0,5.0,26.472001,80.354002,26.612001,80.494002,16-02-2022,17:15,17:25,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,27,8a3d8c0d9baffff,8a3d8c3a805ffff,Kanpur,Unnao,Uttar Pradesh,Unlisted
0xd0a7,ALHRES08DEL01,28.0,4.8,25.450329,81.834279,25.460329,81.844279,15-02-2022,08:55,0.375,Sunny,Low,1,Drinks,scooter,1.0,No,Urban,20,8a3d8b121cf7fff,8a3d8b121baffff,Allahabad,Allahabad,Uttar Pradesh,Unlisted
0xcafd,KNPRES02DEL02,23.0,4.8,26.471617,80.313564,26.551617,80.393564,16-02-2022,22:25,22:35,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,28,8a3d8c0dc06ffff,8a3d8c3b0717fff,Nawabganj,Unnao,Uttar Pradesh,Unlisted
0xda94,AGRRES13DEL01,28.0,5.0,27.159795,78.04299,27.169795,78.05299,17-02-2022,11:10,11:25,Fog,High,1,Snack,motorcycle,0.0,No,Metropolitian,26,8a3d85ba5cb7fff,8a3d85ba58effff,Agra,Agra,Uttar Pradesh,Unlisted
0xd6fe,AGRRES12DEL01,33.0,5.0,27.165108,78.015053,27.235108,78.085053,14-02-2022,19:55,20:10,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,28,8a3d8584a767fff,8a3d85b0619ffff,Agra,Dayal Bagh,Uttar Pradesh,Unlisted
0xd92e,KNPRES16DEL02,36.0,4.9,26.482581,80.315628,26.562581,80.395628,12-02-2022,22:30,22:45,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,23,8a3d8c0c3787fff,8a3d8c3b0aa7fff,Nawabganj,Unnao,Uttar Pradesh,Unlisted
0xcd0b,KNPRES010DEL01,34.0,4.8,26.47775,80.351569,26.51775,80.391569,17-02-2022,15:20,15:35,Fog,Medium,2,Meal,scooter,1.0,No,Urban,19,8a3d8c0ca417fff,8a3d8c0c930ffff,Kanpur,Nawabganj,Uttar Pradesh,Unlisted
0xcf65,ALHRES17DEL03,36.0,4.9,25.45235,81.841889,25.51235,81.901889,15-02-2022,17:20,17:30,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,30,8a3d8b121017fff,8a3d8b8dc057fff,Allahabad,Jhusi,Uttar Pradesh,Unlisted
0xd4d1,KNPRES11DEL02,33.0,4.8,26.474986,80.342796,26.494986,80.362796,11-02-2022,10:35,10:40,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,8a3d8c0dd29ffff,8a3d8c0caa77fff,Kanpur,Nawabganj,Uttar Pradesh,Unlisted
0xdba1,KNPRES13DEL01,22.0,4.7,26.481547,80.299775,26.551547,80.369775,12-02-2022,19:15,19:20,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,22,8a3d8c0c221ffff,8a3d8c3b615ffff,Nawabganj,Nawabganj,Uttar Pradesh,Unlisted
0xdef6,KNPRES04DEL02,21.0,4.8,26.471529,80.313458,26.491529,80.333458,11-02-2022,10:10,10:15,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,8a3d8c0dc06ffff,8a3d8c0ce40ffff,Nawabganj,Nawabganj,Uttar Pradesh,Unlisted
0xdf00,ALHRES20DEL01,39.0,4.6,25.454697,81.834492,25.494697,81.874492,13-02-2022,14:40,14:50,Sandstorms,High,2,Drinks,scooter,1.0,No,Metropolitian,25,8a3d8b121d5ffff,8a3d8b8d14cffff,Allahabad,Allahabad,Uttar Pradesh,Unlisted
0xe075,ALHRES16DEL03,27.0,5.0,25.450377,81.834236,25.510377,81.894236,17-02-2022,18:55,19:10,Windy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,24,8a3d8b121cf7fff,8a3d8b8dc1b7fff,Allahabad,Jhusi,Uttar Pradesh,Unlisted
0xd3b7,AGRRES12DEL02,25.0,4.8,27.165108,78.015053,27.245108,78.095053,12-02-2022,22:40,22:50,Fog,Low,1,Snack,scooter,0.0,No,Metropolitian,27,8a3d8584a767fff,8a3d85b06a47fff,Agra,Dayal Bagh,Uttar Pradesh,Unlisted
0xd9bf,KNPRES19DEL01,20.0,4.7,26.49095,80.318656,26.50095,80.328656,13-02-2022,09:55,10:05,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Urban,10,8a3d8c0c33a7fff,8a3d8c0ced5ffff,Nawabganj,Nawabganj,Uttar Pradesh,Unlisted
0xc572,KNPRES01DEL01,34.0,4.8,26.483672,80.320708,26.493672,80.330708,17-02-2022,08:45,08:55,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,21,8a3d8c0c36e7fff,8a3d8c0ce50ffff,Nawabganj,Nawabganj,Uttar Pradesh,Unlisted
0xdc09,ALHRES12DEL01,23.0,4.8,25.443994,81.860187,25.553994,81.970187,18-02-2022,17:50,18:05,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,24,8a3d8b12e167fff,8a3d8b8c956ffff,Allahabad,Phulpur,Uttar Pradesh,Unlisted
0xd82d,AGRRES01DEL01,34.0,4.8,27.161661,78.011544,27.271661,78.121544,12-02-2022,21:50,22:05,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,38,8a3d8584a717fff,8a3d85b05ad7fff,Agra,Itimadpur,Uttar Pradesh,Unlisted
0xc134,KNPRES12DEL03,38.0,,26.492106,80.327797,26.582106,80.417797,18-02-2022,20:55,21:10,Stormy,Jam,2,Drinks,electric_scooter,2.0,No,Metropolitian,38,8a3d8c0c324ffff,8a3d8c3a2467fff,Nawabganj,Unnao,Uttar Pradesh,Unlisted
0xe0de,KNPRES20DEL01,31.0,4.7,26.47,80.35,26.58,80.46,12-02-2022,22:50,0.958333333,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Urban,16,8a3d8c0d98c7fff,8a3d8c38519ffff,Kanpur,Unnao,Uttar Pradesh,Unlisted
0xd6e2,AGRRES17DEL01,38.0,5.0,27.157772,78.04725,27.167772,78.05725,15-02-2022,10:45,10:55,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,27,8a3d85ba551ffff,8a3d85ba5a97fff,Agra,Agra,Uttar Pradesh,Unlisted
0xd218,ALHRES13DEL03,37.0,4.7,25.451646,81.832796,25.511646,81.892796,11-02-2022,18:15,18:30,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,30,8a3d8b121c17fff,8a3d8b8dcc57fff,Allahabad,Jhusi,Uttar Pradesh,Unlisted
0xc4ce,ALHRES15DEL01,24.0,4.7,25.449872,81.836167,25.459872,81.846167,15-02-2022,08:40,08:55,Stormy,Low,2,Buffet,motorcycle,0.0,No,Urban,14,8a3d8b121cdffff,8a3d8b121a17fff,Allahabad,Allahabad,Uttar Pradesh,Unlisted
0xcf07,AGRRES11DEL03,30.0,4.4,27.163303,78.057044,27.193303,78.087044,11-02-2022,22:30,22:45,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,27,8a3d85ba50effff,8a3d85b10387fff,Agra,Dayal Bagh,Uttar Pradesh,Unlisted
0xcdf9,AGRRES17DEL03,22.0,4.9,27.157772,78.04725,27.187772,78.07725,15-02-2022,20:20,20:35,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,30,8a3d85ba551ffff,8a3d85b1042ffff,Agra,Dayal Bagh,Uttar Pradesh,Unlisted
0xdf9b,KNPRES09DEL02,21.0,5.0,26.473698,80.352677,26.523698,80.402677,11-02-2022,17:25,17:30,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,29,8a3d8c0d9b37fff,8a3d8c3941a7fff,Kanpur,Unnao,Uttar Pradesh,Unlisted
0xde2d,KNPRES16DEL01,27.0,4.5,26.482581,80.315628,26.522581,80.355628,17-02-2022,16:20,16:25,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,10,8a3d8c0c3787fff,8a3d8c0cd537fff,Nawabganj,Nawabganj,Uttar Pradesh,Unlisted
0xc3ca,AGRRES20DEL01,31.0,4.7,27.158822,78.045359,27.268822,78.155359,12-02-2022,0.833333333,20:10,Windy,Jam,0,Snack,motorcycle,1.0,No,Semi-Urban,50,8a3d85ba5537fff,8a3d85b0c8e7fff,Agra,Itimadpur,Uttar Pradesh,Unlisted
0xe109,KNPRES16DEL01,25.0,4.7,26.482581,80.315628,26.492581,80.325628,11-02-2022,10:30,10:35,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,19,8a3d8c0c3787fff,8a3d8c0c3247fff,Nawabganj,Nawabganj,Uttar Pradesh,Unlisted
0xde1a,AGRRES010DEL02,30.0,4.9,27.163303,78.057044,27.243303,78.137044,14-02-2022,19:40,19:45,Fog,Jam,2,Snack,motorcycle,2.0,Yes,Metropolitian,47,8a3d85ba50effff,8a3d85b03b47fff,Agra,Itimadpur,Uttar Pradesh,Unlisted
0xda82,ALHRES20DEL03,38.0,4.7,25.454697,81.834492,25.594697,81.974492,14-02-2022,21:50,22:05,Stormy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,27,8a3d8b121d5ffff,8a3d8bbb626ffff,Allahabad,Mau Aimma,Uttar Pradesh,Unlisted
0xc5f3,AGRRES08DEL03,26.0,4.6,27.160934,78.044095,27.300934,78.184095,16-02-2022,22:40,22:55,Stormy,Low,1,Snack,scooter,0.0,No,Urban,16,8a3d85ba5caffff,8a3d85b76847fff,Agra,Itimadpur,Uttar Pradesh,Unlisted
0xdfc7,KNPRES010DEL02,38.0,4.9,26.47775,80.351569,26.60775,80.481569,16-02-2022,17:10,17:15,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,44,8a3d8c0ca417fff,8a3d8c3a8527fff,Kanpur,Unnao,Uttar Pradesh,Unlisted
0xdac3,AGRRES01DEL03,33.0,4.4,27.161661,78.011544,27.251661,78.101544,18-02-2022,0.958333333,23:05,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,36,8a3d8584a717fff,8a3d85b009a7fff,Agra,Dayal Bagh,Uttar Pradesh,Unlisted
0xd9ec,KNPRES12DEL01,20.0,4.6,26.492106,80.327797,26.532106,80.367797,11-02-2022,13:20,13:35,Sandstorms,High,0,Meal,motorcycle,0.0,No,Urban,20,8a3d8c0c324ffff,8a3d8c0cda87fff,Nawabganj,Nawabganj,Uttar Pradesh,Unlisted
0xdf58,KNPRES09DEL03,26.0,4.9,26.473698,80.352677,26.613698,80.492677,16-02-2022,23:55,24:05:00,Stormy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,12,8a3d8c0d9b37fff,8a3d8c3a8067fff,Kanpur,Unnao,Uttar Pradesh,Unlisted
0xca2b,KNPRES01DEL02,32.0,4.7,26.483672,80.320708,26.533672,80.370708,11-02-2022,19:25,19:30,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Urban,29,8a3d8c0c36e7fff,8a3d8c0cdaf7fff,Nawabganj,Nawabganj,Uttar Pradesh,Unlisted
0xda03,ALHRES13DEL03,36.0,4.9,25.451646,81.832796,25.591646,81.972796,18-02-2022,22:15,22:20,Sunny,Low,2,Buffet,scooter,1.0,No,Urban,20,8a3d8b121c17fff,8a3d8bbb62e7fff,Allahabad,Mau Aimma,Uttar Pradesh,Unlisted
0xc255,ALHRES20DEL02,31.0,4.4,25.454697,81.834492,25.534697,81.914492,16-02-2022,21:25,21:35,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,35,8a3d8b121d5ffff,8a3d8b8c322ffff,Allahabad,Jhusi,Uttar Pradesh,Unlisted
0xc887,KNPRES13DEL02,24.0,4.1,26.481547,80.299775,26.531547,80.349775,11-02-2022,23:20,23:25,Sandstorms,Low,0,Meal,motorcycle,0.0,No,,15,8a3d8c0c221ffff,8a3d8c0eb687fff,Nawabganj,Nawabganj,Uttar Pradesh,Unlisted
0xdcee,ALHRES16DEL02,33.0,4.3,25.450377,81.834236,25.500377,81.884236,11-02-2022,23:10,23:20,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,8a3d8b121cf7fff,8a3d8b8d129ffff,Allahabad,Jhusi,Uttar Pradesh,Unlisted
0xdd33,KNPRES03DEL03,26.0,4.6,26.469003,80.316344,26.609003,80.456344,12-02-2022,20:30,20:35,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,13,8a3d8c0dc38ffff,8a3d8c3ae9b7fff,Nawabganj,Unnao,Uttar Pradesh,Unlisted
0xdf5d,AGRRES12DEL02,24.0,5.0,27.165108,78.015053,27.245108,78.095053,16-02-2022,20:45,0.875,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,38,8a3d8584a767fff,8a3d85b06a47fff,Agra,Dayal Bagh,Uttar Pradesh,Unlisted
0xdfd1,KNPRES20DEL01,21.0,4.0,26.47,80.35,26.58,80.46,18-02-2022,21:15,21:30,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,32,8a3d8c0d98c7fff,8a3d8c38519ffff,Kanpur,Unnao,Uttar Pradesh,Unlisted
0xdb19,AGRRES04DEL02,29.0,4.7,27.195928,77.998092,27.325928,78.128092,16-02-2022,19:15,19:25,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,18,8a3d8584c627fff,8a3dae4d371ffff,Agra,Itimadpur,Uttar Pradesh,Unlisted
0xc791,KNPRES14DEL02,39.0,4.6,26.463504,80.372929,26.543504,80.452929,14-02-2022,23:45,1,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,27,8a3d8c7644d7fff,8a3d8c382177fff,Kanpur,Unnao,Uttar Pradesh,Unlisted
0xbf85,AGRRES01DEL01,,,27.161661,78.011544,27.171661,78.021544,13-02-2022,,09:25,Stormy,Low,0,Buffet,motorcycle,1.0,No,,32,8a3d8584a717fff,8a3d8584a34ffff,Agra,Agra,Uttar Pradesh,Unlisted
0xd373,KNPRES16DEL03,36.0,4.4,26.482581,80.315628,26.572581,80.405628,18-02-2022,19:50,19:55,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,41,8a3d8c0c3787fff,8a3d8c3b19a7fff,Nawabganj,Unnao,Uttar Pradesh,Unlisted
0xbf49,ALHRES12DEL03,,,25.443994,81.860187,25.533994,81.950187,14-02-2022,,17:30,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,48,8a3d8b12e167fff,8a3d8b8caa1ffff,Allahabad,Jhusi,Uttar Pradesh,Unlisted
0xcd5d,ALHRES05DEL02,24.0,4.9,25.457687,81.835585,25.537687,81.915585,14-02-2022,18:20,18:30,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,18,8a3d8b1218b7fff,8a3d8b8c336ffff,Allahabad,Jhusi,Uttar Pradesh,Unlisted
0xcf4c,KNPRES17DEL01,25.0,4.8,26.483042,80.317833,26.523042,80.357833,11-02-2022,13:15,13:25,Windy,High,1,Snack,motorcycle,1.0,No,Metropolitian,28,8a3d8c0c3617fff,8a3d8c0cd50ffff,Nawabganj,Nawabganj,Uttar Pradesh,Unlisted
0xcea7,AGRRES17DEL02,25.0,5.0,27.157772,78.04725,27.207772,78.09725,11-02-2022,17:15,17:25,Cloudy,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,12,8a3d85ba551ffff,8a3d85b1198ffff,Agra,Dayal Bagh,Uttar Pradesh,Unlisted
0xc32a,ALHRES12DEL01,38.0,4.8,25.443994,81.860187,25.483994,81.900187,11-02-2022,15:30,15:45,Stormy,Medium,1,Snack,scooter,0.0,No,Metropolitian,27,8a3d8b12e167fff,8a3d8b8de657fff,Allahabad,Jhusi,Uttar Pradesh,Unlisted
0xd436,ALHRES20DEL02,34.0,4.1,25.454697,81.834492,25.504697,81.884492,13-02-2022,18:10,18:20,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,33,8a3d8b121d5ffff,8a3d8b8d1207fff,Allahabad,Jhusi,Uttar Pradesh,Unlisted
0xd2de,ALHRES13DEL01,21.0,4.6,25.451646,81.832796,25.521646,81.902796,18-02-2022,22:50,23:05,Fog,Low,1,Snack,scooter,1.0,No,Urban,21,8a3d8b121c17fff,8a3d8b8dcb0ffff,Allahabad,Jhusi,Uttar Pradesh,Unlisted
0xcbdf,AGRRES11DEL03,29.0,4.6,27.163303,78.057044,27.193303,78.087044,13-02-2022,17:10,17:20,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,17,8a3d85ba50effff,8a3d85b10387fff,Agra,Dayal Bagh,Uttar Pradesh,Unlisted
0xd7bf,ALHRES01DEL01,24.0,4.6,25.454648,81.834502,25.494648,81.874502,15-02-2022,12:25,12:40,Fog,High,2,Snack,motorcycle,1.0,No,Metropolitian,26,8a3d8b121d5ffff,8a3d8b8d14cffff,Allahabad,Allahabad,Uttar Pradesh,Unlisted
0xc3b0,ALHRES15DEL03,29.0,4.9,25.449872,81.836167,25.479872,81.866167,15-02-2022,21:15,21:25,Sunny,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,11,8a3d8b121cdffff,8a3d8b8d3567fff,Allahabad,Allahabad,Uttar Pradesh,Unlisted
0xc8cc,AGRRES01DEL02,33.0,4.5,27.161661,78.011544,27.291661,78.141544,16-02-2022,23:15,23:25,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,8a3d8584a717fff,8a3d85b2846ffff,Agra,Itimadpur,Uttar Pradesh,Unlisted
0xdd48,KNPRES03DEL01,37.0,4.7,26.469003,80.316344,26.509003,80.356344,17-02-2022,12:10,12:25,Windy,High,1,Snack,scooter,0.0,No,Metropolitian,27,8a3d8c0dc38ffff,8a3d8c0c8137fff,Nawabganj,Nawabganj,Uttar Pradesh,Unlisted
0xe058,ALHRES15DEL01,28.0,4.7,25.449872,81.836167,25.559872,81.946167,18-02-2022,23:40,23:55,Fog,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,20,8a3d8b121cdffff,8a3d8b8c8967fff,Allahabad,Jhusi,Uttar Pradesh,Unlisted
0xd363,AGRRES05DEL03,20.0,4.8,27.201725,78.007553,27.261725,78.067553,17-02-2022,22:40,22:45,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,18,8a3d8584d5b7fff,8a3d85b224f7fff,Agra,Dayal Bagh,Uttar Pradesh,Unlisted
0xd5c1,AGRRES07DEL02,33.0,4.6,27.160934,78.044095,27.240934,78.124095,14-02-2022,20:30,20:45,Sunny,Jam,2,Meal,scooter,1.0,No,Urban,27,8a3d85ba5caffff,8a3d85b0391ffff,Agra,Itimadpur,Uttar Pradesh,Unlisted
0xc2f6,KNPRES11DEL03,27.0,5.0,26.474986,80.342796,26.614986,80.482796,12-02-2022,0.833333333,20:10,Stormy,Jam,1,Meal,motorcycle,1.0,No,,23,8a3d8c0dd29ffff,8a3d8c3a88b7fff,Kanpur,Unnao,Uttar Pradesh,Unlisted
0xdeed,ALHRES19DEL03,22.0,4.1,25.457116,81.859682,25.517116,81.919682,15-02-2022,19:55,20:10,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,33,8a3d8b12c577fff,8a3d8b8dd0b7fff,Allahabad,Jhusi,Uttar Pradesh,Unlisted
0xe203,KNPRES07DEL01,27.0,4.7,26.472001,80.354002,26.482001,80.364002,13-02-2022,10:40,10:45,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Metropolitian,10,8a3d8c0d9baffff,8a3d8c0ca667fff,Kanpur,Kanpur,Uttar Pradesh,Unlisted
0xcaea,AGRRES010DEL02,35.0,3.5,27.163303,78.057044,27.243303,78.137044,12-02-2022,17:25,17:40,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Urban,31,8a3d85ba50effff,8a3d85b03b47fff,Agra,Itimadpur,Uttar Pradesh,Unlisted
0xd759,ALHRES15DEL03,27.0,4.5,25.449872,81.836167,25.509872,81.896167,11-02-2022,18:55,19:05,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,18,8a3d8b121cdffff,8a3d8b8dc19ffff,Allahabad,Jhusi,Uttar Pradesh,Unlisted
0xc66e,ALHRES16DEL02,22.0,3.2,25.450377,81.834236,25.530377,81.914236,12-02-2022,22:25,22:35,Sunny,Low,1,Buffet,scooter,1.0,Yes,Metropolitian,41,8a3d8b121cf7fff,8a3d8b8c328ffff,Allahabad,Jhusi,Uttar Pradesh,Unlisted
0xd245,AGRRES010DEL03,22.0,4.2,27.163303,78.057044,27.253303,78.147044,18-02-2022,18:45,18:50,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,39,8a3d85ba50effff,8a3d85b012c7fff,Agra,Itimadpur,Uttar Pradesh,Unlisted
0xd627,ALHRES16DEL02,36.0,4.8,25.450377,81.834236,25.500377,81.884236,13-02-2022,19:10,19:20,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,22,8a3d8b121cf7fff,8a3d8b8d129ffff,Allahabad,Jhusi,Uttar Pradesh,Unlisted
0xc630,AGRRES08DEL03,35.0,4.0,27.160934,78.044095,27.220934,78.104095,13-02-2022,23:30,23:45,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,8a3d85ba5caffff,8a3d85b0256ffff,Agra,Dayal Bagh,Uttar Pradesh,Unlisted
0xce6a,ALHRES19DEL03,32.0,4.6,25.457116,81.859682,25.517116,81.919682,11-02-2022,17:20,17:25,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Urban,22,8a3d8b12c577fff,8a3d8b8dd0b7fff,Allahabad,Jhusi,Uttar Pradesh,Unlisted
0xdb0e,KNPRES17DEL03,35.0,4.4,26.483042,80.317833,26.543042,80.377833,13-02-2022,19:20,19:30,Stormy,Jam,0,Snack,motorcycle,2.0,No,Urban,37,8a3d8c0c3617fff,8a3d8c3b665ffff,Nawabganj,Nawabganj,Uttar Pradesh,Unlisted
0xd067,KNPRES07DEL03,27.0,4.7,26.472001,80.354002,26.562001,80.444002,14-02-2022,20:35,20:50,Sunny,Jam,2,Snack,scooter,0.0,No,Metropolitian,12,8a3d8c0d9baffff,8a3d8c386a4ffff,Kanpur,Unnao,Uttar Pradesh,Unlisted
0xdcb0,KNPRES010DEL01,24.0,4.7,26.47775,80.351569,26.51775,80.391569,11-02-2022,12:20,12:35,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,19,8a3d8c0ca417fff,8a3d8c0c930ffff,Kanpur,Nawabganj,Uttar Pradesh,Unlisted
0xcebe,ALHRES08DEL01,36.0,5.0,25.450329,81.834279,25.520329,81.904279,16-02-2022,0.791666667,19:10,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,47,8a3d8b121cf7fff,8a3d8b8dca2ffff,Allahabad,Jhusi,Uttar Pradesh,Unlisted
0xe06e,ALHRES03DEL01,26.0,4.9,25.451517,81.832616,25.461517,81.842616,17-02-2022,08:15,08:30,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,8a3d8b121c17fff,8a3d8b12184ffff,Allahabad,Allahabad,Uttar Pradesh,Unlisted
0xe0e1,AGRRES14DEL03,30.0,4.5,27.16185,78.040165,27.30185,78.180165,18-02-2022,23:30,23:35,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,33,8a3d85ba5db7fff,8a3d85b76957fff,Agra,Itimadpur,Uttar Pradesh,Unlisted
0xd74b,AGRRES18DEL01,20.0,4.7,27.161694,78.034714,27.201694,78.074714,17-02-2022,13:25,13:30,Sandstorms,High,1,Meal,scooter,0.0,No,Metropolitian,20,8a3d85ba4a17fff,8a3d85b10827fff,Agra,Dayal Bagh,Uttar Pradesh,Unlisted
0xe18b,AGRRES13DEL02,38.0,4.3,27.159795,78.04299,27.209795,78.09299,17-02-2022,19:45,19:55,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,34,8a3d85ba5cb7fff,8a3d85b15647fff,Agra,Dayal Bagh,Uttar Pradesh,Unlisted
