ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),restaurant_hex_zone,delivery_hex_zone,r_city,d_city,state,busy_tag
0x37a4,MUMRES04DEL01,39.0,4.2,19.254567,72.848923,19.364567,72.958923,18-03-2022,17:55,0.75,Windy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,34,8a608b455697fff,8a608b4a9d8ffff,Borivli,Bhiwandi,Maharashtra,Unlisted
0xdb88,AURGRES12DEL02,25.0,4.7,19.879631,75.323403,19.959631,75.403403,12-02-2022,23:35,23:50,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,15,8a609c369947fff,8a609c346d87fff,Aurangabad,Aurangabad,Maharashtra,Unlisted
0x7f20,PUNERES15DEL03,23.0,4.6,18.636215,73.751081,18.696215,73.811081,19-03-2022,21:10,21:20,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,16,8a60884034c7fff,8a60884a5217fff,Pimpri,Dehu,Maharashtra,Unlisted
0x9fb0,PUNERES08DEL03,20.0,4.7,18.53408,73.89852,18.62408,73.98852,31-03-2022,18:15,18:30,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,27,8a60885067affff,8a608e258237fff,Pune,Lohogaon,Maharashtra,Unlisted
0x4e72,PUNERES18DEL01,22.0,4.0,18.593481,73.785901,18.663481,73.855901,20-03-2022,21:20,21:25,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,31,8a6088404807fff,8a60885888affff,Pimpri,Alandi,Maharashtra,Unlisted
0xab1a,PUNERES07DEL03,26.0,4.7,18.546947,73.900626,18.576947,73.930626,17-03-2022,19:55,20:05,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Urban,15,8a608851504ffff,8a608851610ffff,Shivaji Nagar,Lohogaon,Maharashtra,Unlisted
0xb8b,PUNERES010DEL03,32.0,4.8,18.539299,73.897902,18.599299,73.957902,30-03-2022,18:15,18:25,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,21,8a6088515a67fff,8a60885a4957fff,Shivaji Nagar,Lohogaon,Maharashtra,Unlisted
0x2982,MUMRES05DEL03,26.0,4.8,18.927584,72.832585,18.987584,72.892585,30-03-2022,18:35,18:45,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,24,8a608b032867fff,8a608b18370ffff,Uran,Mumbai,Maharashtra,Unlisted
0x5baa,PUNERES08DEL01,31.0,4.1,18.53408,73.89852,18.64408,74.00852,25-03-2022,19:40,19:45,Stormy,Jam,0,Buffet,motorcycle,2.0,No,Urban,39,8a60885067affff,8a608e25ad77fff,Pune,Koregaon,Maharashtra,Unlisted
0x103d,MUMRES05DEL02,36.0,4.8,18.927584,72.832585,19.057584,72.962585,04-04-2022,20:45,20:50,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,29,8a608b032867fff,8a608b5657affff,Uran,Navi Mumbai,Maharashtra,Unlisted
0x3007,PUNERES20DEL02,29.0,4.9,18.592718,73.773572,18.672718,73.853572,04-04-2022,20:40,20:55,Sunny,Jam,2,Drinks,scooter,1.0,No,Urban,22,8a6088405da7fff,8a6088588097fff,Pimpri,Alandi,Maharashtra,Unlisted
0x2f64,PUNERES07DEL02,39.0,4.7,18.546947,73.900626,18.676947,74.030626,04-04-2022,21:40,21:55,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Urban,38,8a608851504ffff,8a608e2e8c57fff,Shivaji Nagar,Koregaon,Maharashtra,Unlisted
0x75e8,MUMRES08DEL03,35.0,4.6,19.065838,72.832658,19.125838,72.892658,26-03-2022,23:30,23:35,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,8a608b0b178ffff,8a608b54e2effff,Mumbai,Powai,Maharashtra,Unlisted
0x812f,PUNERES07DEL03,21.0,4.9,18.546947,73.900626,18.576947,73.930626,05-03-2022,19:25,19:40,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,28,8a608851504ffff,8a608851610ffff,Shivaji Nagar,Lohogaon,Maharashtra,Unlisted
0x3b1c,PUNERES07DEL02,24.0,4.6,18.546947,73.900626,18.596947,73.950626,19-03-2022,20:50,0.875,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,25,8a608851504ffff,8a608e24b4dffff,Shivaji Nagar,Lohogaon,Maharashtra,Unlisted
0x1d0e,PUNERES17DEL03,25.0,4.6,18.530963,73.828972,18.560963,73.858972,03-03-2022,19:20,19:25,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,13,8a608850a857fff,8a60885189a7fff,Shivaji Nagar,Khadki,Maharashtra,Unlisted
0x97f6,PUNERES03DEL01,20.0,4.9,18.554382,73.798206,18.594382,73.838206,11-03-2022,15:20,15:30,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,28,8a6088420967fff,8a6088434b17fff,Khadki,Khadki,Maharashtra,Unlisted
0x45f4,PUNERES05DEL01,20.0,4.9,18.543626,73.905101,18.653626,74.015101,29-03-2022,17:15,17:25,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,30,8a60885158cffff,8a608e2ed317fff,Shivaji Nagar,Koregaon,Maharashtra,Unlisted
0x9ab0,MUMRES17DEL03,36.0,4.9,19.121999,72.908493,19.211999,72.998493,04-03-2022,17:50,0.75,Sandstorms,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,48,8a608b54e887fff,8a608b4254a7fff,Powai,Thane,Maharashtra,Unlisted
0xa619,PUNERES09DEL01,25.0,4.7,18.536562,73.896485,18.606562,73.966485,06-03-2022,23:10,23:15,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,28,8a6088506687fff,8a608e24a69ffff,Shivaji Nagar,Lohogaon,Maharashtra,Unlisted
0x17d0,PUNERES20DEL02,39.0,4.7,18.592718,73.773572,18.642718,73.823572,05-03-2022,22:10,22:25,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,19,8a6088405da7fff,8a6088432777fff,Pimpri,Pimpri,Maharashtra,Unlisted
0x35d9,PUNERES17DEL01,22.0,4.9,18.530963,73.828972,18.570963,73.868972,05-03-2022,12:30,12:45,Cloudy,High,0,Meal,motorcycle,0.0,No,Urban,25,8a608850a857fff,8a608851eaa7fff,Shivaji Nagar,Khadki,Maharashtra,Unlisted
0xa5fc,MUMRES06DEL02,37.0,4.4,19.055831,72.833984,19.105831,72.883984,05-04-2022,19:35,19:50,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,32,8a608b0b115ffff,8a608b54d4affff,Mumbai,Powai,Maharashtra,Unlisted
0x731f,MUMRES20DEL02,24.0,4.8,19.103249,72.846749,19.233249,72.976749,04-03-2022,0.75,18:10,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,29,8a608b094197fff,8a608b423a8ffff,Mumbai,Thane,Maharashtra,Unlisted
0x8e12,MUMRES07DEL03,37.0,4.7,19.091458,72.827808,19.181458,72.917808,04-03-2022,0.791666667,19:05,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,28,8a608b095c6ffff,8a608b55a867fff,Mumbai,Thane,Maharashtra,Unlisted
0xa971,MUMRES010DEL01,20.0,4.6,19.003517,72.82765,19.073517,72.89765,29-03-2022,22:25,22:30,Windy,Low,0,Meal,motorcycle,0.0,No,Urban,19,8a608b0a5487fff,8a608b56b867fff,Mumbai,Mumbai,Maharashtra,Unlisted
0xd253,AURGRES08DEL01,26.0,4.6,19.876428,75.364792,19.886428,75.374792,17-02-2022,11:40,11:55,Sandstorms,High,2,Buffet,scooter,0.0,No,Metropolitian,16,8a609c36c917fff,8a609c361a17fff,Aurangabad,Aurangabad,Maharashtra,Unlisted
0x1f6e,PUNERES20DEL01,27.0,4.6,18.592718,73.773572,18.632718,73.813572,13-03-2022,12:20,12:30,Windy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,22,8a6088405da7fff,8a6088433cf7fff,Pimpri,Pimpri,Maharashtra,Unlisted
0xd796,AURGRES04DEL01,21.0,4.6,19.876106,75.340775,19.946106,75.410775,14-02-2022,19:10,19:20,Cloudy,Jam,1,Buffet,scooter,1.0,No,Urban,38,8a609c36dc5ffff,8a609c37119ffff,Aurangabad,Aurangabad,Maharashtra,Unlisted
0xcc60,AURGRES01DEL03,33.0,4.8,19.876219,75.346017,19.936219,75.406017,15-02-2022,22:50,23:05,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,18,8a609c36dc37fff,8a609c371b1ffff,Aurangabad,Aurangabad,Maharashtra,Unlisted
0xd751,AURGRES17DEL01,23.0,4.7,19.876994,75.372353,19.946994,75.442353,14-02-2022,23:55,24:05:00,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,8a609dd927affff,8a609c374617fff,Aurangabad,Aurangabad,Maharashtra,Unlisted
0x76d1,PUNERES09DEL03,34.0,4.3,18.536562,73.896485,18.596562,73.956485,21-03-2022,18:10,18:15,Windy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,31,8a6088506687fff,8a608e24b59ffff,Shivaji Nagar,Lohogaon,Maharashtra,Unlisted
0x82d3,MUMRES16DEL03,22.0,4.9,19.120083,72.907385,19.180083,72.967385,21-03-2022,18:10,18:20,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,16,8a608b54e81ffff,8a608b550787fff,Powai,Thane,Maharashtra,Unlisted
0x88a1,PUNERES06DEL01,27.0,4.5,18.546258,73.904337,18.656258,74.014337,02-03-2022,19:20,19:25,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,20,8a6088515157fff,8a608e2ed39ffff,Shivaji Nagar,Koregaon,Maharashtra,Unlisted
0x98c1,MUMRES11DEL03,30.0,5.0,18.994237,72.825553,19.024237,72.855553,05-03-2022,22:25,22:40,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,28,8a608b0a5187fff,8a608b0a6c17fff,Mumbai,Mumbai,Maharashtra,Unlisted
0xd1a0,AURGRES18DEL03,35.0,4.7,19.888716,75.321461,19.918716,75.351461,11-02-2022,23:50,23:55,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,17,8a609c36911ffff,8a609c36ac77fff,Aurangabad,Aurangabad,Maharashtra,Unlisted
0x9520,MUMRES19DEL03,20.0,4.7,19.131141,72.813074,19.221141,72.903074,02-04-2022,21:25,21:40,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,37,8a608b0930b7fff,8a608b47616ffff,Mumbai,Borivli,Maharashtra,Unlisted
0x6e03,PUNERES13DEL02,36.0,4.6,18.56245,73.916619,18.69245,74.046619,02-04-2022,20:35,20:45,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,51,8a608851464ffff,8a608e2ee457fff,Lohogaon,Koregaon,Maharashtra,Unlisted
0x89c3,MUMRES01DEL03,38.0,4.9,19.12663,72.829976,19.18663,72.889976,26-03-2022,17:45,0.75,Stormy,Medium,1,Meal,scooter,0.0,No,Urban,31,8a608b092b37fff,8a608b55b74ffff,Mumbai,Borivli,Maharashtra,Unlisted
0x792b,PUNERES02DEL03,39.0,4.8,18.55144,73.804855,18.58144,73.834855,26-03-2022,23:15,23:25,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,25,8a60884243affff,8a608851b007fff,Khadki,Khadki,Maharashtra,Unlisted
0x215d,MUMRES20DEL02,22.0,4.7,19.103249,72.846749,19.233249,72.976749,10-03-2022,17:50,0.75,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,27,8a608b094197fff,8a608b423a8ffff,Mumbai,Thane,Maharashtra,Unlisted
0xcfd8,AURGRES09DEL02,26.0,4.6,19.874103,75.368419,19.894103,75.388419,13-02-2022,09:20,09:30,Fog,Low,0,Snack,motorcycle,,No,Metropolitian,18,8a609dd9274ffff,8a609c361d8ffff,Aurangabad,Aurangabad,Maharashtra,Unlisted
0x84b,MUMRES04DEL03,29.0,4.9,19.254567,72.848923,19.284567,72.878923,13-03-2022,0.833333333,20:05,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Urban,12,8a608b455697fff,8a608b45648ffff,Borivli,Bhayandar,Maharashtra,Unlisted
0x79ae,PUNERES04DEL01,36.0,4.9,18.51421,73.838429,18.52421,73.848429,24-03-2022,10:40,10:45,Sunny,Low,1,Snack,motorcycle,,No,Metropolitian,10,8a608850eb47fff,8a608850ec57fff,Pune,Shivaji Nagar,Maharashtra,Unlisted
0xd270,AURGRES05DEL02,22.0,3.7,19.875522,75.367127,19.925522,75.417127,13-02-2022,20:20,20:35,Sunny,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,42,8a609dd92667fff,8a609c375367fff,Aurangabad,Aurangabad,Maharashtra,Unlisted
0x7208,PUNERES17DEL01,21.0,2.6,18.530963,73.828972,18.640963,73.938972,02-03-2022,23:40,23:45,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,39,8a608850a857fff,8a60885a2a97fff,Shivaji Nagar,Lohogaon,Maharashtra,Unlisted
0x2c3a,PUNERES12DEL01,36.0,4.6,18.520016,73.830547,18.590016,73.900547,31-03-2022,21:30,21:35,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,53,8a6088508c9ffff,8a608851224ffff,Shivaji Nagar,Lohogaon,Maharashtra,Unlisted
0x8e68,MUMRES14DEL01,34.0,5.0,19.1813,72.836191,19.2213,72.876191,21-03-2022,12:55,13:05,Sunny,High,1,Drinks,scooter,0.0,No,Metropolitian,23,8a608b4630cffff,8a608b47066ffff,Borivli,Borivli,Maharashtra,Unlisted
0x23a7,PUNERES11DEL01,35.0,4.2,18.533811,73.899315,18.543811,73.909315,30-03-2022,11:15,11:30,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,34,8a60885067a7fff,8a60885158a7fff,Pune,Lohogaon,Maharashtra,Unlisted
0x896b,MUMRES09DEL03,37.0,4.7,18.994049,72.825203,19.054049,72.885203,01-03-2022,17:35,17:45,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,23,8a608b0a5187fff,8a608b569a57fff,Mumbai,Mumbai,Maharashtra,Unlisted
0x33e1,MUMRES13DEL01,26.0,4.8,19.178321,72.834715,19.218321,72.874715,15-03-2022,15:40,15:50,Sunny,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,16,8a608b4633a7fff,8a608b4702f7fff,Borivli,Borivli,Maharashtra,Unlisted
0x6720,MUMRES06DEL01,39.0,4.7,19.055831,72.833984,19.095831,72.873984,03-04-2022,14:40,14:45,Sunny,High,2,Drinks,motorcycle,0.0,No,Metropolitian,23,8a608b0b115ffff,8a608b54d3affff,Mumbai,Mumbai,Maharashtra,Unlisted
0x18be,MUMRES18DEL02,,,19.1093,72.825451,19.1893,72.905451,14-03-2022,,17:50,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Urban,23,8a608b090b9ffff,8a608b55a247fff,Mumbai,Thane,Maharashtra,Unlisted
0x7a81,MUMRES18DEL01,22.0,4.8,19.1093,72.825451,19.1493,72.865451,05-03-2022,14:20,14:35,Cloudy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,25,8a608b090b9ffff,8a608b46432ffff,Mumbai,Powai,Maharashtra,Unlisted
0x90f5,MUMRES07DEL01,23.0,4.8,19.091458,72.827808,19.201458,72.937808,04-04-2022,17:30,17:35,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,14,8a608b095c6ffff,8a608b42d0a7fff,Mumbai,Thane,Maharashtra,Unlisted
0xcb1,PUNERES09DEL03,25.0,4.8,18.536562,73.896485,18.566562,73.926485,19-03-2022,22:50,0.958333333,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,23,8a6088506687fff,8a60885144dffff,Shivaji Nagar,Lohogaon,Maharashtra,Unlisted
0x23e1,PUNERES16DEL01,24.0,4.9,18.536718,73.830327,18.606718,73.900327,02-03-2022,23:30,23:45,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,15,8a608850ac4ffff,8a60885ac1b7fff,Shivaji Nagar,Lohogaon,Maharashtra,Unlisted
0xdd44,AURGRES17DEL01,20.0,4.5,19.876994,75.372353,19.916994,75.412353,11-02-2022,12:30,12:35,Windy,High,0,Snack,motorcycle,0.0,No,Metropolitian,29,8a609dd927affff,8a609c3629b7fff,Aurangabad,Aurangabad,Maharashtra,Unlisted
0x175a,MUMRES04DEL02,21.0,4.6,19.254567,72.848923,19.304567,72.898923,03-04-2022,0.875,21:10,Cloudy,Jam,2,Snack,motorcycle,1.0,No,,30,8a608b455697fff,8a608b4e401ffff,Borivli,Bhayandar,Maharashtra,Unlisted
0x73d7,MUMRES18DEL03,36.0,4.6,19.1093,72.825451,19.1693,72.885451,30-03-2022,20:50,20:55,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,34,8a608b090b9ffff,8a608b5596c7fff,Mumbai,Powai,Maharashtra,Unlisted
0x9068,MUMRES12DEL01,24.0,4.4,19.207222,72.972281,19.317222,73.082281,20-03-2022,17:55,0.75,Fog,Medium,1,Drinks,motorcycle,1.0,No,Urban,39,8a608b421a2ffff,8a608b581367fff,Thane,Bhiwandi,Maharashtra,Unlisted
0x509e,MUMRES05DEL01,30.0,4.9,18.927584,72.832585,18.997584,72.902585,16-03-2022,20:55,0.875,Cloudy,Jam,2,Buffet,scooter,,No,Metropolitian,36,8a608b032867fff,8a608b19c80ffff,Uran,Mumbai,Maharashtra,Unlisted
0x8694,MUMRES18DEL03,24.0,4.6,19.1093,72.825451,19.1993,72.915451,20-03-2022,20:15,20:30,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,22,8a608b090b9ffff,8a608b55a797fff,Mumbai,Thane,Maharashtra,Unlisted
0x8af8,PUNERES16DEL03,27.0,4.8,18.536718,73.830327,18.626718,73.920327,06-03-2022,18:15,18:20,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Urban,41,8a608850ac4ffff,8a60885a3b37fff,Shivaji Nagar,Lohogaon,Maharashtra,Unlisted
0xba0b,PUNERES14DEL01,33.0,4.6,18.516216,73.842527,18.556216,73.882527,01-03-2022,0.708333333,17:05,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,28,8a608850e84ffff,8a6088511ae7fff,Pune,Khadki,Maharashtra,Unlisted
0xba7d,PUNERES01DEL02,37.0,4.6,18.569156,73.774723,18.649156,73.854723,12-03-2022,0.958333333,23:05,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,22,8a6088423b0ffff,8a608858dcf7fff,Pimpri,Alandi,Maharashtra,Unlisted
0x868a,PUNERES04DEL02,31.0,4.9,18.51421,73.838429,18.53421,73.858429,09-03-2022,09:15,09:20,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,26,8a608850eb47fff,8a6088503397fff,Pune,Shivaji Nagar,Maharashtra,Unlisted
0xa307,MUMRES09DEL03,34.0,4.7,18.994049,72.825203,19.084049,72.915203,08-03-2022,22:40,22:45,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,19,8a608b0a5187fff,8a608b56aba7fff,Mumbai,Powai,Maharashtra,Unlisted
0x33ac,MUMRES19DEL03,38.0,4.8,19.131141,72.813074,19.221141,72.903074,12-03-2022,22:10,22:15,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,36,8a608b0930b7fff,8a608b47616ffff,Mumbai,Borivli,Maharashtra,Unlisted
0x3b43,MUMRES07DEL01,32.0,4.9,19.091458,72.827808,19.131458,72.867808,05-04-2022,12:35,12:50,Cloudy,High,2,Drinks,scooter,1.0,No,Metropolitian,30,8a608b095c6ffff,8a608b54b017fff,Mumbai,Powai,Maharashtra,Unlisted
0x581f,MUMRES19DEL02,29.0,4.6,19.131141,72.813074,19.26114,72.943074,04-03-2022,22:35,22:50,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,14,8a608b0930b7fff,8a608b401307fff,Mumbai,Thane,Maharashtra,Unlisted
0xbf5,PUNERES19DEL02,28.0,4.7,18.563934,73.915367,18.643935,73.995367,10-03-2022,22:10,22:25,Sunny,Low,0,Buffet,motorcycle,1.0,No,,27,8a60885109affff,8a608e25aa9ffff,Lohogaon,Koregaon,Maharashtra,Unlisted
0x2b96,MUMRES06DEL02,25.0,4.7,19.055831,72.833984,19.105831,72.883984,03-03-2022,0.958333333,23:15,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,18,8a608b0b115ffff,8a608b54d4affff,Mumbai,Powai,Maharashtra,Unlisted
0x19e8,MUMRES06DEL02,29.0,4.7,19.055831,72.833984,19.185831,72.963984,02-04-2022,19:25,19:40,Windy,Jam,2,Drinks,motorcycle,1.0,No,Urban,24,8a608b0b115ffff,8a608b553da7fff,Mumbai,Thane,Maharashtra,Unlisted
0x23f0,MUMRES11DEL01,33.0,4.6,18.994237,72.825553,19.104237,72.935553,27-03-2022,17:45,0.75,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,22,8a608b0a5187fff,8a608b545737fff,Mumbai,Powai,Maharashtra,Unlisted
0x922d,PUNERES12DEL02,27.0,4.6,18.520016,73.830547,18.650016,73.960547,02-04-2022,0.791666667,19:15,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,28,8a6088508c9ffff,8a60885b5067fff,Shivaji Nagar,Lohogaon,Maharashtra,Unlisted
0xd4b0,AURGRES09DEL03,32.0,4.4,19.874103,75.368419,19.964103,75.458419,12-02-2022,21:55,0.916666667,Stormy,Jam,1,Meal,scooter,1.0,No,,44,8a609dd9274ffff,8a609c376c8ffff,Aurangabad,Aurangabad,Maharashtra,Unlisted
0x933a,PUNERES07DEL02,34.0,5.0,18.546947,73.900626,18.566947,73.920626,19-03-2022,10:30,10:35,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,17,8a608851504ffff,8a608851468ffff,Shivaji Nagar,Lohogaon,Maharashtra,Unlisted
0xbd18,PUNERES19DEL02,26.0,4.9,18.563934,73.915367,18.643935,73.995367,27-03-2022,19:20,19:25,Stormy,Jam,2,Drinks,motorcycle,,No,Metropolitian,15,8a60885109affff,8a608e25aa9ffff,Lohogaon,Koregaon,Maharashtra,Unlisted
0xdf3,MUMRES20DEL02,31.0,4.6,19.103249,72.846749,19.123249,72.866749,13-03-2022,10:20,10:25,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,15,8a608b094197fff,8a608b54bba7fff,Mumbai,Powai,Maharashtra,Unlisted
0x612d,PUNERES13DEL01,27.0,4.5,18.56245,73.916619,18.60245,73.956619,11-03-2022,15:50,0.666666667,Windy,Medium,2,Drinks,scooter,0.0,No,Urban,22,8a608851464ffff,8a60885a48e7fff,Lohogaon,Lohogaon,Maharashtra,Unlisted
0x8d7c,MUMRES010DEL03,35.0,4.7,19.003517,72.82765,19.063517,72.88765,05-03-2022,21:25,21:30,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,30,8a608b0a5487fff,8a608b569767fff,Mumbai,Mumbai,Maharashtra,Unlisted
0x1dd7,MUMRES09DEL02,27.0,4.8,18.994049,72.825203,19.014049,72.845203,13-03-2022,09:30,09:40,Sunny,Low,2,Snack,scooter,,No,Metropolitian,16,8a608b0a5187fff,8a608b0a6b07fff,Mumbai,Mumbai,Maharashtra,Unlisted
0xb591,PUNERES13DEL01,28.0,4.9,18.56245,73.916619,18.63245,73.986619,25-03-2022,18:10,18:25,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,20,8a608851464ffff,8a608e25b9b7fff,Lohogaon,Lohogaon,Maharashtra,Unlisted
0x959,MUMRES05DEL01,,,18.927584,72.832585,18.937584,72.842585,01-03-2022,,09:35,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,20,8a608b032867fff,8a608b032da7fff,Uran,Uran,Maharashtra,Unlisted
0x2b92,MUMRES18DEL02,25.0,4.1,19.1093,72.825451,19.1293,72.845451,19-03-2022,08:15,08:25,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,17,8a608b090b9ffff,8a608b0967affff,Mumbai,Powai,Maharashtra,Unlisted
0x78fd,MUMRES18DEL02,21.0,4.9,19.1093,72.825451,19.2393,72.955451,14-03-2022,0.916666667,22:15,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,26,8a608b090b9ffff,8a608b42ad27fff,Mumbai,Thane,Maharashtra,Unlisted
0x8190,MUMRES12DEL03,27.0,4.7,19.207222,72.972281,19.237222,73.002281,15-03-2022,22:15,22:30,Sunny,Low,1,Buffet,scooter,0.0,No,Metropolitian,17,8a608b421a2ffff,8a608b422847fff,Thane,Thane,Maharashtra,Unlisted
0x5cae,PUNERES15DEL02,30.0,4.9,18.636215,73.751081,18.766215,73.881081,20-03-2022,23:55,24:05:00,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,29,8a60884034c7fff,8a608a969287fff,Pimpri,Chakan,Maharashtra,Unlisted
0x585c,MUMRES15DEL03,27.0,4.6,19.176269,72.836721,19.266269,72.926721,10-03-2022,19:10,19:20,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,24,8a608b463a97fff,8a608b40eb4ffff,Borivli,Borivli,Maharashtra,Unlisted
0x6906,PUNERES010DEL02,38.0,4.1,18.539299,73.897902,18.669299,74.027902,14-03-2022,19:40,19:50,Fog,Jam,2,Buffet,motorcycle,1.0,No,Urban,37,8a6088515a67fff,8a608e2e8807fff,Shivaji Nagar,Koregaon,Maharashtra,Unlisted
0x4bdc,PUNERES09DEL02,31.0,4.2,18.536562,73.896485,18.666562,74.026485,14-03-2022,0.833333333,20:05,Cloudy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,36,8a6088506687fff,8a608e2e894ffff,Shivaji Nagar,Koregaon,Maharashtra,Unlisted
0x7fff,PUNERES13DEL01,25.0,5.0,18.56245,73.916619,18.63245,73.986619,23-03-2022,18:10,18:15,Stormy,Medium,1,Snack,motorcycle,1.0,No,Urban,22,8a608851464ffff,8a608e25b9b7fff,Lohogaon,Lohogaon,Maharashtra,Unlisted
0x78c3,MUMRES09DEL02,33.0,4.4,18.994049,72.825203,19.124049,72.955203,18-03-2022,23:20,23:30,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,37,8a608b0a5187fff,8a608b546af7fff,Mumbai,Airoli,Maharashtra,Unlisted
0xe23b,AURGRES08DEL03,38.0,5.0,19.876428,75.364792,19.906428,75.394792,17-02-2022,17:45,17:50,Windy,Medium,1,Meal,scooter,1.0,No,Urban,29,8a609c36c917fff,8a609c36062ffff,Aurangabad,Aurangabad,Maharashtra,Unlisted
0x3490,MUMRES09DEL02,22.0,4.5,18.994049,72.825203,19.044049,72.875203,03-04-2022,23:15,23:25,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,16,8a608b0a5187fff,8a608b0b4957fff,Mumbai,Mumbai,Maharashtra,Unlisted
0xd840,AURGRES01DEL03,39.0,4.4,19.876219,75.346017,19.966219,75.436017,14-02-2022,21:10,21:20,Sandstorms,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,40,8a609c36dc37fff,8a609c372877fff,Aurangabad,Aurangabad,Maharashtra,Unlisted
0x1e87,PUNERES010DEL02,23.0,4.7,18.539299,73.897902,18.559299,73.917902,26-03-2022,10:20,10:35,Sandstorms,Low,2,Buffet,scooter,0.0,No,Urban,19,8a6088515a67fff,8a6088514287fff,Shivaji Nagar,Lohogaon,Maharashtra,Unlisted
