ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),restaurant_hex_zone,delivery_hex_zone,r_city,d_city,state,busy_tag
0x8c33,VADRES01DEL03,36.0,4.8,22.307898,73.167788,22.397898,73.257788,14-03-2022,18:30,18:40,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,34,8a42ca853797fff,8a42ca849aa7fff,Vadodara,Vadodara,Gujarat,Moderate
0x1fdd,SURRES16DEL03,38.0,4.7,21.160437,72.774209,21.220437,72.834209,21-03-2022,22:30,22:35,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29,8a42d9d6328ffff,8a42d999879ffff,Surat,Surat,Gujarat,Moderate
0x1d6e,SURRES010DEL02,32.0,4.9,21.17106,72.789292,21.22106,72.839292,05-04-2022,22:40,22:45,Cloudy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,18,8a42d9d6e0effff,8a42d99986c7fff,Surat,Surat,Gujarat,Moderate
0x3cab,SURRES010DEL03,36.0,4.9,21.17106,72.789292,21.23106,72.849292,03-04-2022,19:30,19:35,Sandstorms,Jam,1,Snack,scooter,0.0,No,Metropolitian,29,8a42d9d6e0effff,8a42d999940ffff,Surat,Utran,Gujarat,Moderate
0x6c49,SURRES20DEL01,27.0,4.6,21.15276,72.778059,21.26276,72.888059,16-03-2022,17:30,17:35,Sunny,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,16,8a42d9d45c67fff,8a42d98a5827fff,Surat,Utran,Gujarat,Moderate
0xadd5,SURRES05DEL02,21.0,4.8,21.175104,72.804342,21.305104,72.934342,02-04-2022,22:20,22:25,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,8a42d9d6855ffff,8a42d980258ffff,Surat,Kathor,Gujarat,Moderate
0x4ea4,SURRES010DEL02,21.0,4.7,21.17106,72.789292,21.25106,72.869292,04-03-2022,19:35,19:40,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,38,8a42d9d6e0effff,8a42d98a48f7fff,Surat,Utran,Gujarat,Moderate
0x1e13,VADRES13DEL01,29.0,4.8,22.310237,73.158921,22.350237,73.198921,05-03-2022,14:35,14:50,Cloudy,High,1,Meal,motorcycle,2.0,No,Metropolitian,33,8a42ca853507fff,8a42ca85c36ffff,Vadodara,Vadodara,Gujarat,Moderate
0x15f8,SURRES06DEL01,37.0,4.8,21.185047,72.80859,21.255047,72.87859,20-03-2022,18:50,0.791666667,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,20,8a42d9d68aa7fff,8a42d98a4a77fff,Surat,Utran,Gujarat,Moderate
0x9373,SURRES04DEL01,26.0,4.6,21.173493,72.801953,21.213493,72.841953,01-04-2022,13:55,14:05,Stormy,High,2,Snack,motorcycle,1.0,No,Metropolitian,18,8a42d9d68437fff,8a42d999bc9ffff,Surat,Surat,Gujarat,Moderate
0xb80b,SURRES010DEL01,37.0,4.8,21.17106,72.789292,21.28106,72.899292,20-03-2022,17:55,18:10,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Urban,48,8a42d9d6e0effff,8a42d9816a17fff,Surat,Kathor,Gujarat,Moderate
0x912,SURRES19DEL01,33.0,4.6,21.149669,72.772629,21.219669,72.842629,27-03-2022,17:25,17:30,Sunny,Medium,1,Drinks,scooter,1.0,No,Metropolitian,27,8a42d9d45d87fff,8a42d999bd4ffff,Surat,Surat,Gujarat,Moderate
0x6fd,VADRES06DEL01,,,22.31279,73.170283,22.38279,73.240283,16-03-2022,,17:30,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,19,8a42ca853777fff,8a42ca84839ffff,Vadodara,Vadodara,Gujarat,Moderate
0xa3fd,SURRES20DEL01,23.0,4.7,21.15276,72.778059,21.22276,72.848059,23-03-2022,17:55,18:10,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,21,8a42d9d45c67fff,8a42d999b8c7fff,Surat,Utran,Gujarat,Moderate
0x14ae,SURRES06DEL01,36.0,4.7,21.185047,72.80859,21.195047,72.81859,21-03-2022,11:10,11:25,Sunny,High,0,Meal,motorcycle,1.0,No,Urban,29,8a42d9d68aa7fff,8a42d9d699a7fff,Surat,Surat,Gujarat,Moderate
0xb94,SURRES16DEL01,30.0,4.8,21.160437,72.774209,21.200437,72.814209,19-03-2022,12:10,12:20,Sandstorms,High,2,Buffet,scooter,1.0,No,Metropolitian,30,8a42d9d6328ffff,8a42d9d6d3affff,Surat,Surat,Gujarat,Moderate
0x41eb,SURRES05DEL01,33.0,4.7,21.175104,72.804342,21.215104,72.844342,26-03-2022,0.666666667,16:05,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,26,8a42d9d6855ffff,8a42d999bcc7fff,Surat,Surat,Gujarat,Moderate
0x2757,VADRES19DEL02,29.0,4.9,22.311844,73.165081,22.441844,73.295081,23-03-2022,19:50,20:05,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,26,8a42ca853097fff,8a42cab04587fff,Vadodara,Vadodara,Gujarat,Moderate
0x345d,SURRES02DEL03,35.0,4.6,21.186608,72.794136,21.246608,72.854136,30-03-2022,0.833333333,20:15,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Urban,17,8a42d9d6c677fff,8a42d9999b0ffff,Surat,Amroli,Gujarat,Moderate
0x44e5,SURRES09DEL01,27.0,5.0,21.175975,72.795503,21.245975,72.865503,08-03-2022,23:15,23:25,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,28,8a42d9d6e36ffff,8a42d98a4c0ffff,Surat,Utran,Gujarat,Moderate
0x3dbd,VADRES01DEL03,34.0,4.8,22.307898,73.167788,22.367898,73.227788,01-03-2022,19:35,19:40,Fog,Jam,1,Buffet,scooter,1.0,No,Urban,33,8a42ca853797fff,8a42ca84a8f7fff,Vadodara,Vadodara,Gujarat,Moderate
0x3a57,SURRES11DEL01,24.0,4.7,21.157735,72.768778,21.197735,72.808778,05-03-2022,14:50,15:05,Sandstorms,High,1,Drinks,motorcycle,1.0,No,,18,8a42d9d63627fff,8a42d9d6d08ffff,Surat,Surat,Gujarat,Moderate
0x1b98,VADRES010DEL01,26.0,4.2,22.310329,73.169083,22.350329,73.209083,05-03-2022,13:40,13:55,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,32,8a42ca85371ffff,8a42ca85d54ffff,Vadodara,Vadodara,Gujarat,Moderate
0xa5b6,SURRES15DEL01,35.0,3.9,21.160522,72.771477,21.270522,72.881477,27-03-2022,21:55,22:10,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,43,8a42d9d632b7fff,8a42d998badffff,Surat,Utran,Gujarat,Moderate
0x269f,SURRES05DEL02,22.0,4.3,21.175104,72.804342,21.195104,72.824342,11-03-2022,10:55,11:10,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Urban,28,8a42d9d6855ffff,8a42d9d69857fff,Surat,Surat,Gujarat,Moderate
0x2440,SURRES03DEL01,34.0,4.7,21.186884,72.793616,21.296884,72.903616,23-03-2022,22:50,23:05,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,25,8a42d9d6c75ffff,8a42d981431ffff,Surat,Kathor,Gujarat,Moderate
0x3717,SURRES010DEL03,34.0,4.0,21.17106,72.789292,21.20106,72.819292,05-04-2022,18:35,18:40,Windy,Medium,2,Meal,scooter,1.0,No,Urban,34,8a42d9d6e0effff,8a42d9d6d257fff,Surat,Surat,Gujarat,Moderate
0x90ed,SURRES20DEL02,35.0,4.8,21.15276,72.778059,21.20276,72.828059,01-04-2022,20:15,20:25,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,25,8a42d9d45c67fff,8a42d999a457fff,Surat,Surat,Gujarat,Moderate
0x34ec,SURRES08DEL03,20.0,4.9,21.173343,72.792731,21.263343,72.882731,20-03-2022,22:25,22:40,Stormy,Low,2,Buffet,scooter,1.0,No,,19,8a42d9d6e31ffff,8a42d998b297fff,Surat,Utran,Gujarat,Moderate
0x8ffb,SURRES13DEL02,28.0,4.8,21.170096,72.789122,21.220096,72.839122,15-03-2022,20:50,20:55,Windy,Jam,0,Snack,motorcycle,1.0,No,Urban,28,8a42d9d6e0cffff,8a42d99986d7fff,Surat,Surat,Gujarat,Moderate
0xba08,VADRES06DEL01,34.0,4.9,22.31279,73.170283,22.32279,73.180283,01-04-2022,09:35,09:50,Windy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,29,8a42ca853777fff,8a42ca85ecf7fff,Vadodara,Vadodara,Gujarat,Moderate
0x9e78,SURRES12DEL02,26.0,4.0,21.183434,72.814492,21.313434,72.944492,04-03-2022,19:25,19:30,Sunny,Jam,0,Snack,motorcycle,1.0,No,Urban,32,8a42d9d68377fff,8a42d98023a7fff,Surat,Kathor,Gujarat,Moderate
0xa582,SURRES07DEL01,32.0,4.0,21.170798,72.790489,21.180798,72.800489,09-03-2022,11:35,11:45,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,31,8a42d9d6e3b7fff,8a42d9d68c47fff,Surat,Surat,Gujarat,Moderate
0x419a,VADRES05DEL01,34.0,4.8,22.310526,73.170937,22.320526,73.180937,03-04-2022,09:25,09:30,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21,8a42ca853627fff,8a42ca85e52ffff,Vadodara,Vadodara,Gujarat,Moderate
0x787a,VADRES05DEL03,29.0,3.6,22.310526,73.170937,22.370526,73.230937,19-03-2022,21:10,21:15,Sunny,Jam,0,Buffet,motorcycle,3.0,Yes,Urban,54,8a42ca853627fff,8a42ca84a84ffff,Vadodara,Vadodara,Gujarat,Moderate
0x64eb,VADRES03DEL03,28.0,4.9,22.32,73.17,22.41,73.26,08-03-2022,18:20,18:25,Stormy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,16,8a42ca853a8ffff,8a42cab320dffff,Vadodara,Vadodara,Gujarat,Moderate
0x5982,VADRES03DEL01,37.0,4.8,22.32,73.17,22.33,73.18,21-03-2022,08:20,08:25,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21,8a42ca853a8ffff,8a42ca85e98ffff,Vadodara,Vadodara,Gujarat,Moderate
0x771,SURRES17DEL01,25.0,4.6,21.149569,72.772697,21.219569,72.842697,12-03-2022,18:30,18:45,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,29,8a42d9d45d87fff,8a42d999bd4ffff,Surat,Surat,Gujarat,Moderate
0xabef,SURRES01DEL01,36.0,4.2,21.186438,72.794115,21.226438,72.834115,09-03-2022,0.541666667,13:05,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,32,8a42d9d6c677fff,8a42d99980dffff,Surat,Amroli,Gujarat,Moderate
0xbd3b,SURRES04DEL03,31.0,4.6,21.173493,72.801953,21.263493,72.891953,29-03-2022,20:55,21:05,Cloudy,Jam,1,Meal,scooter,0.0,No,Metropolitian,38,8a42d9d68437fff,8a42d98a586ffff,Surat,Utran,Gujarat,Moderate
0x2eef,VADRES05DEL03,35.0,4.6,22.310526,73.170937,22.400526,73.260937,02-03-2022,22:50,22:55,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,8a42ca853627fff,8a42ca849a77fff,Vadodara,Vadodara,Gujarat,Moderate
0x9203,SURRES16DEL01,25.0,4.6,21.160437,72.774209,21.270437,72.884209,20-03-2022,22:45,0.958333333,Sandstorms,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,17,8a42d9d6328ffff,8a42d998b347fff,Surat,Utran,Gujarat,Moderate
0x1285,VADRES010DEL01,34.0,4.7,22.310329,73.169083,22.380329,73.239083,16-03-2022,17:25,17:30,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,38,8a42ca85371ffff,8a42ca848747fff,Vadodara,Vadodara,Gujarat,Moderate
0x2f9c,SURRES16DEL01,25.0,5.0,21.160437,72.774209,21.200437,72.814209,05-04-2022,0.541666667,13:10,Fog,High,1,Meal,motorcycle,1.0,No,Metropolitian,32,8a42d9d6328ffff,8a42d9d6d3affff,Surat,Surat,Gujarat,Moderate
0x79d6,SURRES07DEL01,27.0,4.7,21.170798,72.790489,21.210798,72.830489,03-04-2022,13:10,13:15,Sunny,High,1,Meal,scooter,1.0,No,Metropolitian,12,8a42d9d6e3b7fff,8a42d999a15ffff,Surat,Surat,Gujarat,Moderate
0x359d,SURRES14DEL02,20.0,5.0,21.157729,72.768726,21.287729,72.898726,02-04-2022,18:50,19:05,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,27,8a42d9d63627fff,8a42d98147b7fff,Surat,Kathor,Gujarat,Moderate
0x2761,VADRES03DEL01,20.0,4.7,22.32,73.17,22.39,73.24,12-03-2022,22:15,22:25,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,23,8a42ca853a8ffff,8a42ca848aeffff,Vadodara,Vadodara,Gujarat,Moderate
0x6a42,VADRES14DEL01,25.0,4.8,22.311603,73.165012,22.381603,73.235012,10-03-2022,21:40,21:55,Sunny,Jam,1,Buffet,scooter,1.0,No,Urban,11,8a42ca853097fff,8a42ca8480f7fff,Vadodara,Vadodara,Gujarat,Moderate
0x87ea,SURRES16DEL01,39.0,4.6,21.160437,72.774209,21.170437,72.784209,21-03-2022,09:10,09:15,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,8a42d9d6328ffff,8a42d9d6e18ffff,Surat,Surat,Gujarat,Moderate
0xdfe,SURRES14DEL02,27.0,4.5,21.157729,72.768726,21.207729,72.818726,01-03-2022,17:25,17:30,Sandstorms,Medium,1,Drinks,motorcycle,0.0,No,Urban,21,8a42d9d63627fff,8a42d999ac37fff,Surat,Surat,Gujarat,Moderate
0x104c,VADRES14DEL01,39.0,4.9,22.311603,73.165012,22.381603,73.235012,04-03-2022,17:10,17:20,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,30,8a42ca853097fff,8a42ca8480f7fff,Vadodara,Vadodara,Gujarat,Moderate
0x3049,SURRES16DEL02,28.0,4.7,21.160437,72.774209,21.210437,72.824209,07-03-2022,23:45,1,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,18,8a42d9d6328ffff,8a42d999ac6ffff,Surat,Surat,Gujarat,Moderate
0x2fef,VADRES20DEL01,31.0,4.0,22.311358,73.164798,22.421358,73.274798,02-04-2022,19:20,19:35,Stormy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,47,8a42ca853467fff,8a42cab331a7fff,Vadodara,Vadodara,Gujarat,Moderate
0x2b68,SURRES04DEL03,30.0,4.1,21.173493,72.801953,21.263493,72.891953,02-04-2022,0.958333333,23:05,Fog,Low,2,Meal,motorcycle,2.0,No,Metropolitian,39,8a42d9d68437fff,8a42d98a586ffff,Surat,Utran,Gujarat,Moderate
0xa0b1,VADRES01DEL03,31.0,4.6,22.307898,73.167788,22.367898,73.227788,11-03-2022,23:45,23:55,Stormy,Low,2,Snack,scooter,1.0,No,Urban,20,8a42ca853797fff,8a42ca84a8f7fff,Vadodara,Vadodara,Gujarat,Moderate
0x9bed,SURRES01DEL03,36.0,4.6,21.186438,72.794115,21.216438,72.824115,11-03-2022,20:45,0.875,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,37,8a42d9d6c677fff,8a42d999a957fff,Surat,Surat,Gujarat,Moderate
0x5c6b,SURRES19DEL01,36.0,4.6,21.149669,72.772629,21.259669,72.882629,18-03-2022,20:35,20:50,Cloudy,Jam,0,Snack,motorcycle,3.0,No,Urban,50,8a42d9d45d87fff,8a42d998b6effff,Surat,Utran,Gujarat,Moderate
0xb713,SURRES02DEL02,26.0,5.0,21.186608,72.794136,21.266608,72.874136,23-03-2022,19:50,0.833333333,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,25,8a42d9d6c677fff,8a42d998b007fff,Surat,Utran,Gujarat,Moderate
0x8d79,VADRES13DEL01,38.0,4.7,22.310237,73.158921,22.380237,73.228921,18-03-2022,23:45,1,Windy,Low,0,Drinks,motorcycle,1.0,No,,28,8a42ca853507fff,8a42ca848567fff,Vadodara,Vadodara,Gujarat,Moderate
0x788b,SURRES19DEL03,21.0,4.8,21.149669,72.772629,21.179669,72.802629,19-03-2022,21:15,21:20,Windy,Jam,2,Drinks,motorcycle,1.0,No,Urban,26,8a42d9d45d87fff,8a42d9d681a7fff,Surat,Surat,Gujarat,Moderate
0x8793,VADRES06DEL03,29.0,2.7,22.31279,73.170283,22.40279,73.260283,29-03-2022,22:35,22:50,Sunny,Low,2,Buffet,motorcycle,1.0,No,Urban,32,8a42ca853777fff,8a42ca849b4ffff,Vadodara,Vadodara,Gujarat,Moderate
0x5762,VADRES010DEL02,25.0,5.0,22.310329,73.169083,22.390329,73.249083,12-03-2022,20:30,20:45,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,23,8a42ca85371ffff,8a42ca849cc7fff,Vadodara,Vadodara,Gujarat,Moderate
0x5392,SURRES09DEL02,20.0,4.7,21.175975,72.795503,21.305975,72.925503,31-03-2022,21:40,21:45,Cloudy,Jam,1,Meal,motorcycle,1.0,Yes,Metropolitian,44,8a42d9d6e36ffff,8a42d981531ffff,Surat,Kathor,Gujarat,Moderate
0x8d54,SURRES09DEL01,22.0,4.6,21.175975,72.795503,21.245975,72.865503,06-04-2022,18:45,0.791666667,Sunny,Medium,1,Drinks,scooter,1.0,No,Metropolitian,15,8a42d9d6e36ffff,8a42d98a4c0ffff,Surat,Utran,Gujarat,Moderate
0x901f,SURRES17DEL01,34.0,4.8,21.149569,72.772697,21.189569,72.812697,09-03-2022,12:35,12:40,Sandstorms,High,1,Buffet,motorcycle,1.0,No,Metropolitian,25,8a42d9d45d87fff,8a42d9d68a67fff,Surat,Surat,Gujarat,Moderate
0x9399,VADRES010DEL03,35.0,4.6,22.310329,73.169083,22.400329,73.259083,08-03-2022,22:40,22:55,Sunny,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,17,8a42ca85371ffff,8a42ca849a2ffff,Vadodara,Vadodara,Gujarat,Moderate
0x91ce,SURRES03DEL02,27.0,4.7,21.186884,72.793616,21.266884,72.873616,02-03-2022,19:55,20:10,Stormy,Jam,2,Meal,scooter,1.0,No,Urban,15,8a42d9d6c75ffff,8a42d998b027fff,Surat,Utran,Gujarat,Moderate
0xb281,VADRES14DEL01,29.0,4.9,22.311603,73.165012,22.351603,73.205012,03-03-2022,16:50,17:05,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,27,8a42ca853097fff,8a42ca85dccffff,Vadodara,Vadodara,Gujarat,Moderate
0x3fd1,SURRES17DEL02,30.0,4.5,21.149569,72.772697,21.199569,72.822697,11-03-2022,0.791666667,19:15,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,27,8a42d9d45d87fff,8a42d999a597fff,Surat,Surat,Gujarat,Moderate
0x4778,VADRES06DEL02,30.0,4.3,22.31279,73.170283,22.33279,73.190283,05-04-2022,08:15,08:25,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,8a42ca853777fff,8a42ca85ea27fff,Vadodara,Vadodara,Gujarat,Moderate
0x9fca,VADRES010DEL03,36.0,4.7,22.310329,73.169083,22.340329,73.199083,01-04-2022,19:50,20:05,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,45,8a42ca85371ffff,8a42ca85c64ffff,Vadodara,Vadodara,Gujarat,Moderate
0x526c,VADRES01DEL02,22.0,5.0,22.307898,73.167788,22.357898,73.217788,01-04-2022,22:55,0.958333333,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,12,8a42ca853797fff,8a42ca85d377fff,Vadodara,Vadodara,Gujarat,Moderate
0x7f3,SURRES010DEL03,25.0,5.0,21.17106,72.789292,21.23106,72.849292,17-03-2022,17:35,17:45,Cloudy,Medium,2,Buffet,scooter,0.0,No,Urban,12,8a42d9d6e0effff,8a42d999940ffff,Surat,Utran,Gujarat,Moderate
0xe89,VADRES05DEL01,30.0,4.1,22.310526,73.170937,22.420526,73.280937,08-03-2022,19:10,19:20,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,52,8a42ca853627fff,8a42cab330e7fff,Vadodara,Vadodara,Gujarat,Moderate
0x11aa,SURRES19DEL01,37.0,3.6,21.149669,72.772629,21.219669,72.842629,20-03-2022,18:15,18:25,Stormy,Medium,1,Meal,motorcycle,1.0,No,Urban,34,8a42d9d45d87fff,8a42d999bd4ffff,Surat,Surat,Gujarat,Moderate
0x2a2f,SURRES13DEL01,26.0,4.7,21.170096,72.789122,21.240096,72.859122,29-03-2022,23:30,23:40,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,25,8a42d9d6e0cffff,8a42d999930ffff,Surat,Utran,Gujarat,Moderate
0x57a8,SURRES04DEL02,26.0,4.9,21.173493,72.801953,21.193493,72.821953,09-03-2022,09:40,09:55,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,16,8a42d9d68437fff,8a42d9d698a7fff,Surat,Surat,Gujarat,Moderate
0x3821,SURRES05DEL03,28.0,4.9,21.175104,72.804342,21.205104,72.834342,19-03-2022,21:35,21:45,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,31,8a42d9d6855ffff,8a42d999a757fff,Surat,Surat,Gujarat,Moderate
0x49f3,SURRES05DEL03,29.0,4.8,21.175104,72.804342,21.205104,72.834342,13-03-2022,20:10,20:25,Sunny,Jam,2,Snack,scooter,0.0,No,Metropolitian,19,8a42d9d6855ffff,8a42d999a757fff,Surat,Surat,Gujarat,Moderate
0x6606,VADRES11DEL02,38.0,4.6,22.308096,73.167753,22.328096,73.187753,26-03-2022,08:30,08:45,Windy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,25,8a42ca853797fff,8a42ca85e147fff,Vadodara,Vadodara,Gujarat,Moderate
0x296f,SURRES010DEL01,,,21.17106,72.789292,21.24106,72.859292,10-03-2022,,21:35,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,52,8a42d9d6e0effff,8a42d9999377fff,Surat,Utran,Gujarat,Moderate
0x989f,SURRES20DEL02,26.0,4.7,21.15276,72.778059,21.17276,72.798059,30-03-2022,09:20,09:25,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,17,8a42d9d45c67fff,8a42d9d6e25ffff,Surat,Surat,Gujarat,Moderate
0xacf5,SURRES03DEL01,27.0,4.8,21.186884,72.793616,21.226884,72.833616,24-03-2022,13:45,13:55,Fog,High,1,Meal,motorcycle,1.0,No,Urban,26,8a42d9d6c75ffff,8a42d99980c7fff,Surat,Amroli,Gujarat,Moderate
0x9bba,SURRES16DEL03,31.0,4.5,21.160437,72.774209,21.250437,72.864209,20-03-2022,19:55,20:10,Sunny,Jam,2,Drinks,scooter,0.0,No,Urban,23,8a42d9d6328ffff,8a42d98a4997fff,Surat,Utran,Gujarat,Moderate
0xb582,VADRES010DEL02,37.0,4.7,22.310329,73.169083,22.440329,73.299083,06-03-2022,22:20,22:30,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,39,8a42ca85371ffff,8a42cab0449ffff,Vadodara,Vadodara,Gujarat,Moderate
0x246b,SURRES06DEL02,25.0,4.7,21.185047,72.80859,21.315047,72.93859,08-03-2022,23:30,23:35,Cloudy,Low,1,Drinks,scooter,0.0,No,Metropolitian,25,8a42d9d68aa7fff,8a42d9802157fff,Surat,Kathor,Gujarat,Moderate
0x77d9,VADRES13DEL02,30.0,4.5,22.310237,73.158921,22.330237,73.178921,05-03-2022,09:20,09:25,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,27,8a42ca853507fff,8a42ca85e987fff,Vadodara,Vadodara,Gujarat,Moderate
0x629e,SURRES14DEL01,20.0,4.7,21.157729,72.768726,21.167729,72.778726,21-03-2022,10:40,10:45,Windy,Low,2,Snack,scooter,1.0,No,Urban,18,8a42d9d63627fff,8a42d9d6ecd7fff,Surat,Surat,Gujarat,Moderate
0x53d3,SURRES11DEL01,26.0,4.8,21.157735,72.768778,21.227735,72.838778,04-03-2022,21:55,22:05,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,22,8a42d9d63627fff,8a42d99982a7fff,Surat,Amroli,Gujarat,Moderate
0x909b,VADRES14DEL02,34.0,4.6,22.311603,73.165012,22.391603,73.245012,10-03-2022,0.958333333,23:15,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29,8a42ca853097fff,8a42ca849c37fff,Vadodara,Vadodara,Gujarat,Moderate
0x2d2b,SURRES20DEL02,36.0,4.2,21.15276,72.778059,21.17276,72.798059,13-03-2022,10:30,10:45,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,8a42d9d45c67fff,8a42d9d6e25ffff,Surat,Surat,Gujarat,Moderate
0x10df,SURRES02DEL02,27.0,4.9,21.186608,72.794136,21.236608,72.844136,26-03-2022,21:15,21:25,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,22,8a42d9d6c677fff,8a42d9999c0ffff,Surat,Amroli,Gujarat,Moderate
0xb7e6,VADRES14DEL03,35.0,5.0,22.311603,73.165012,22.401603,73.255012,10-03-2022,21:30,21:45,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,36,8a42ca853097fff,8a42ca849b27fff,Vadodara,Vadodara,Gujarat,Moderate
0x9f47,SURRES16DEL02,39.0,4.7,21.160437,72.774209,21.240437,72.854209,08-03-2022,23:35,23:45,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,26,8a42d9d6328ffff,8a42d9999a97fff,Surat,Utran,Gujarat,Moderate
0x614e,SURRES02DEL02,25.0,4.7,21.186608,72.794136,21.236608,72.844136,28-03-2022,17:55,18:10,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,19,8a42d9d6c677fff,8a42d9999c0ffff,Surat,Amroli,Gujarat,Moderate
0xb9c7,VADRES14DEL01,31.0,4.0,22.311603,73.165012,22.421603,73.275012,16-03-2022,21:15,21:20,Fog,Jam,1,Drinks,scooter,2.0,No,Metropolitian,41,8a42ca853097fff,8a42cab33117fff,Vadodara,Vadodara,Gujarat,Moderate
0xbb92,VADRES01DEL02,25.0,4.6,22.307898,73.167788,22.387898,73.247788,18-03-2022,19:50,20:05,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,19,8a42ca853797fff,8a42ca849527fff,Vadodara,Vadodara,Gujarat,Moderate
0x44af,SURRES19DEL01,38.0,4.3,21.149669,72.772629,21.159669,72.782629,24-03-2022,10:50,0.458333333,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,8a42d9d45d87fff,8a42d9d4586ffff,Surat,Surat,Gujarat,Moderate
0x3331,VADRES13DEL02,36.0,4.7,22.310237,73.158921,22.440237,73.288921,18-03-2022,0.791666667,19:15,Sunny,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,21,8a42ca853507fff,8a42cab31287fff,Vadodara,Vadodara,Gujarat,Moderate
0x264d,SURRES11DEL01,27.0,4.9,21.157735,72.768778,21.197735,72.808778,01-03-2022,15:55,16:05,Stormy,Medium,1,Meal,scooter,0.0,No,Metropolitian,21,8a42d9d63627fff,8a42d9d6d08ffff,Surat,Surat,Gujarat,Moderate
